TITLE,AUTHOR,COAUTHORS,PUBLISHER,SERIES,VOLUME,EDITION,ISBN,BARCODE,PRICE
我不哭！,"","",时代文艺出版社,儿童情绪教育丛书,"",O300140,15,
我好可爱！,"","",时代文艺出版社,儿童情绪教育丛书,"",O300141,15,
朋友多多,"","",时代文艺出版社,儿童情绪教育丛书,"",O300142,15,
我是小福星！,"","",时代文艺出版社,儿童情绪教育丛书,"",O300143,15,
男人+女人,茜尔薇。博希耶,布鲁诺。海特,广州出版社,小公民幸福成长系列,"",O300144,12,
决定孩子人生的50个好习惯,"",袭卫国主编,中国戏剧出版社,"","",O300145,11.8,
影响孩子一生的勤学故事,"",袭卫国主编,中国戏剧出版社,"","",O300146,11.8,
影响孩子一生的励志故事,"",袭卫国主编,中国戏剧出版社,"","",O300147,11.8,
属鼠蓝和属鼠灰 - 属鼠班的生日会,朱自强，左伟,甜果实,明天出版社,"","",O300148,18,
弗朗兹的故事,克里斯蒂娜,"",二十一世纪出版社,弗朗兹的故事,1,O300149,14,
弗朗兹的校园故事,克里斯蒂娜,"",二十一世纪出版社,弗朗兹的故事,2,O300150,14,
弗朗兹的假期故事,克里斯蒂娜,"",二十一世纪出版社,弗朗兹的故事,3,O300151,14,
弗朗兹的亲情故事,克里斯蒂娜,"",二十一世纪出版社,弗朗兹的故事,4,O300152,14,
弗朗兹的心情故事,克里斯蒂娜,"",二十一世纪出版社,弗朗兹的故事,5,O300153,0,
弗朗兹和动物的故事,克里斯蒂娜,"",二十一世纪出版社,弗朗兹的故事,6,O300154,14,
弗朗兹的奇趣故事,克里斯蒂娜,"",二十一世纪出版社,弗朗兹的故事,7,O300155,14,
弗朗兹和足球的故事,克里斯蒂娜,"",二十一世纪出版社,弗朗兹的故事,8,O300156,140,
世界五千年故事（上）,"","",吉林美术出版社,"","",O400002,9.5,
百家姓,石延博,"",内蒙古少年儿童出版社,"","",O400003,13.5,
古诗词,石延博,"",内蒙古少年儿童出版社,"","",O400004,13.5,
儿歌童谣,周玉梅,"",内蒙古少年儿童出版社,"","",O400005,13.5,
不老才奇怪,童嘉,"",远流出版有限公司,"","",O400006,0,
心思转一转 - C1,卢锦燕,"",接力出版社,文桥散文,"",O400007,7.5,
心思转一转 - C2,卢锦燕,"",文桥出版社,文桥散文,"",O400008,7.5,
自已爱自已,黄群枫,"",文桥出版社,文桥辅导,"",O400009,7,
我要变！变！变！,李婉莹,"",文桥出版社,文桥辅导,"",O400010,4,
打开心窗谈性爱（下册）,袁风珠,"",文桥出版社,文桥辅导,"",O400011,8,
有话好说 - C1,李锦洪,"",文桥出版社,文桥辅导,"",O400012,8,
有话好说 - C2,李锦洪,"",文桥出版社,文桥辅导,"",O400013,8,
有话好说 - C3,李锦洪,"",文桥出版社,文桥辅导,"",O400014,8,
假如水母会说话,梁婷婷,"",文桥出版社,文桥辅导,"",O400015,6.5,
为自已加油！,陈国强,"",文桥出版社,文桥辅导,"",O400016,8.004,
阿啦ok,詹维明,"",突破出版社,"","",O400017,15.8,
世界五千年故事（下）,"","",吉林美术出版社,"","",O400018,9.5,
昨夜，我与一粒橘子摔角,张文亮,"",校园书房出版社,"","",O400019,8,
河流的故事,"","",南方文教供应有限公司,"","",O400020,0,
昆虫,张纯,"",中国友谊出版公司,"","",O400021,3.9,
水里的黑影,何世明,"",基督教文艺出版社,"","",O400022,3.6,
40儿童小说集,何紫,"",海外出版社,"","",O400023,0,
折翼红青蜓,马锦华,"",文桥出版社,文桥辅导,"",O400024,7,
校园性事,马锦华,"",文桥出版社,文桥辅导,"",O400025,7,
另一个看不见的我,张玉金,"",文桥出版社,文桥辅导,"",O400026,6,
奥尔良的爱国少女,马汉,"",高艺企业有限公司,"","",O400027,0,
光和热,"","",南方文教供应有限公司,"","",O400028,0,
不自私,"","",南方文教供应有限公司,"","",O400029,0,
宝贵的器官,"","",南方文教供应有限公司,"","",O400030,0,
外国科学家的故事,J。本迪克,"",中国少年儿童出版社,"","",O400031,0,
冒险小虎队- 互联网上的匪徒,托马斯。布热齐纳,"",浙江少年儿童出版社,"","",O400032,9,
冒险小虎队- 河边寻宝,托马斯。布热齐纳,"",浙江少年儿童出版社,"","",O400033,9.3,
懒惰 - C1,金南俊，YL青少年编辑团队,"",三一音乐出版社,"","",O400034,22.4,
不要吓别人,"","",大传出版有限公司,"","",O400035,0,
牛顿,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400036,0,
爱加比天使说故事,颖颖,一心,会协传培训中心,"","",O400037,0,
懒惰 - C2,金南俊,"",三一音乐出版社,敬虔系列,3,O400038,35.1,
华盛顿,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400039,0,
瓦特,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400040,5,
安徒生,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400041,5,
林肯,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400042,5,
居里夫人,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400043,5,
武则天,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400044,5,
利玛,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400045,5,
迪士尼,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400046,5,
鲁迅,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400047,5,
秦始皇,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400048,5,
儿童折纸,"","", 新疆青少年出版社,"","",O400049,6.8,
好孩子折剪纸,"","", 新疆青少年出版社,"","",O400050,7.8,
诸葛亮,"","",Indah Jaya (K.L) Holding Company,"","",O400051,5,
孙中山,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400052,5,
甘乃迪,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400053,5,
南丁格尔,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400054,5,
贝多芬,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400055,5,
屈原,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400056,5,
爱迪生,"","",Indah Jaya (K.L) Holding Company,世界名人故事丛书,"",O400057,5,
让路给小鸭子 - C1,罗伯特。麦克洛斯基,"",河北教育出版社,"","",P100002,33,
德沃夫爷爷的森林小屋,青山邦彦,"",中国电力出版社,"","",P100003,29,
跳舞,理查德。保罗。埃文斯,乔纳森。林顿,河北教育出版社,"","",P100004,29.8,
树知道,郑夏摄,韩圣玉,道声出版社,道声儿童生命教育系列,57,P100005,36,
这片草地真美丽,沃尔夫。哈兰斯,温弗里德。欧普吉诺斯,河北教育出版社,"","",P100006,29.8,
莉朵老师的礼物,道格拉斯。伍德,吉姆。珀克,道声出版社,道声儿童生命教育系列,65,P100007,36,
小鳄鱼藏月亮,卡特伦。基斯,艾米利噢。乌尔本鲁阿,中国出版集团,"","",P100008,25,
自私的巨人,王薾德,莎莉格。嘉拉斐,道声出版社,磐石童书系列,3,P100009,0,
子儿，吐吐,李瑾伦,"",少年儿童出版社,"","",P100010,26.8,
小熊不刷牙,斯伐拉纳。提欧利那,斯伐拉纳。提欧利那,湖北长江出版集团,道声儿童生命教育系列,"",P100011,24,
是蜗牛开始的,卡特亚。雷德,安格拉。冯。罗尔,二十一世纪出版社,悦读阅美绘本馆,1,P100012,21,
你大我小,葛黑瓜尔。索罗塔贺夫,葛黑瓜尔。索罗塔贺夫,二十一世纪出版社,"",1,P100013,24.8,
阿西就是不肯换袜子,罗伯。金纳克·,史蒂芬。格梅薾,道声出版社,道声儿童生命教育系列,1,P100014,240,
胖胖龙和小小鼠,斯坦芬。格米尔,玛丽。约瑟。萨斯瑞,中国出版集团,"",1,P100015,100,
胆小的皮亚诺,何修宜,吴嘉倩,石油工业出版社,"",1,P100016,22.5,
妈妈，我要把世界送给你,罗妮。舒特,莎莉格。嘉拉斐,道声出版社,道声儿童生命教育系列,"",P100017,0,
小鳄鱼在夜里干什么,卡特伦。基斯,艾米利奥。乌尔本鲁阿,中国出版集团,"","",P100018,100,
警官巴克尔和警犬葛芮雅,佩吉。拉特曼,佩吉。拉特曼,河北教育出版社,"","",P100019,29.8,
大家来听音乐会,劳埃德。莫斯,玛乔莉。普赖斯曼,河北教育出版社,"","",P100020,29.8,
彩色豆,张篷洁,张篷洁,道声出版社,道声儿童生命教育系列,"",P100021,34.8,
高空走索人,莫迪凯。葛斯坦,莫迪凯。葛斯坦,南海出版公司,"","",P100022,29.8,
会飞的抱抱,珊卓。和宁,法拉力。哥巴契夫,明天出版社,"","",P100023,31.8,
日出的山丘,凯瑟琳。隆恩。波士朗,瑞克。强森,道声出版社,道声儿童生命教育系列,"",P100024,34,
云朵面包,百喜娜,百喜娜,上海人民美术出版社,"","",P100025,29,
爱音乐的马可,荷西。阿鲁哥,荷西。阿鲁哥,明天出版社,"","",P100026,32.8,
绿尾巴的老鼠,李欧。李奥尼,李欧。李奥尼,道声出版社,道声儿童生命教育系列,"",P100027,0,
7 号梦工厂,大卫。威斯纳,大卫。威斯纳,淅江少年儿童出版社,"","",P100028,29.8,
田鼠阿佛,李欧。李奥尼,李欧。李奥尼,南海出版公司,"","",P100029,29.8,
云娃娃,伊东宽,伊东宽,二十一世纪出版社,"","",P100030,28.8,
最美丽的第一夫人,芭芭拉。库尼,芭芭拉。库尼,道声出版社,道声儿童生命教育系列,"",P100031,35,
鸟窝,张秋生,张秋生,文林出版有限公司出版,"","",P100032,0,
怪兽孟思特,梁晓燕,吴月娥,石油工业出版社,"","",P100033,0,
凯凯的大帽子,刘清彦,Jason,文林出版有限公司出版,"","",P100034,0,
没你可不行,斯坦芬。格米尔,玛丽。约瑟。萨斯瑞,中国出版集团,"",1,P100035,100,
凯凯！你在哪里?,刘清彦,Jason le Eyuhin,文林出版有限公司,"","",P100036,56,
柠檬的滋味,派翠西亚。波拉蒄,"",道声出版社,道声儿童生命教育系列,54,P100037,35.8,
帝哥的金翅膀,李欧。李奥尼,"",道声出版社,道声儿童生命教育系列,52,P100038,0,
威廉先生的圣诞树,罗伯特。巴瑞,"",湖北长江出版集团,"","",P100039,26,
生气汤,贝西。艾芙瑞,"",明天出版社,"","",P100040,32.8,
露芭-贝尔森的天使,安。马绍尔,"",道声出版社,道声儿童生命教育系列,23,P100041,0,
爷爷一定有办法,菲比。吉尔曼,"",少年儿童出版社,"","",P100042,28.8,
树真好,贾尼思。梅。伍德里,马可。塞蒙,二十一世纪出版社,"","",P100043,19.8,
阿黛拉和西蒙在巴黎,芭芭拉。麦克林托克,"",上海人民美术出版社,"","",P100044,29,
我爱我的爷爷,沃尔夫。哈兰斯,克里斯蒂娜。奥珀曼。迪莫,河北教育出版社,"","",P100045,29.8,
大卫，不可以,大卫。香农,"",河北教育出版社,"","",P100046,29.8,
葛莉儿的圣诞袜,伊丽莎白。温瑟若,贝格朗。伊巴图林,道声出版社,道声儿童生命教育系列,36,P100047,0,
形状游戏,安东尼。布朗,"",河北教育出版社,"","",P100048,29.8,
发光人,玛丽。郭德堡,提姆。雷伟,道声出版社,道声儿童生命教育系列,18,P100049,28,
奶奶的时钟,洁若婷。麦考琳,史蒂芬。兰伯特,道声出版社,道声儿童生命教育系列,16,P100050,0,
我是最厉害的大野狼,马里奥。哈默斯,"",北京中盛博宇科技发展有限公司,"","",P100051,24.8,
挖鼻孔的大英雄,阿兰。麦特,"",北京中盛博宇科技发展有限公司,"","",P100052,24.8,
敌人派,德瑞克。莫森,泰拉。葛拉罕。金恩,道声出版社,道声儿童生命教育系列,10,P100053,28.9,
约瑟夫有件旧外套,西姆斯。塔贝克,"",河北教育出版社,"","",P100054,32,
不要再笑了,庆子。凯萨兹,"",少年儿童出版社,"","",P100055,22.8,
永远在一起,露丝。范德齐,罗德奈。希姆勒,道声出版社,道声儿童生命教育系列,48,P100056,0,
我不知道我是谁,乔恩。布莱克,阿克塞尔。舍夫勒,南海出版公司,"","",P100057,25,
我妈妈,安东妮。布朗,"",河北教育出版社,"","",P100058,29.8,
我爸爸,安东妮。布朗,"",河北教育出版社,"","",P100059,0,
亲爱的世界,张秋生,"",道声出版社,"","",P100060,0,
艾莉丝的树,伊芙。邦婷,罗奈德。希姆勒,道声出版社,道声儿童生命教育系列,21,P100061,0,
希望之树,凯伦。莲。威廉斯,琳达。沙波特。,道声出版社,道声儿童生命教育系列,29,P100062,34.8,
朱家故事,安东妮。布朗,"",河北教育出版社,"","",P100063,29.8,
菲菲生气了,莫莉。卡,"",河北教育出版社,"","",P100064,29.8,
很特别的音乐故事,马仲物,林贤珠,长春出版社,"","",P100065,23,
多多西和不快乐的金鱼,卡特琳娜。沃尔克斯,"",北京科学技术出版社,"","",P100066,24.8,
大脚丫跳芭蕾,埃米。扬,"",河北教育出版社,"","",P100067,29.8,
好饿的老狼和猪的小镇,宫西达也,"",新疆青少年出版社,"","",P100068,28,
全世界最棒的猫,莱丝莉。纽曼,罗奈德。希姆勒,道声出版社,道声儿童生命教育系列,22,P100069,0,
蛋糕哪儿去了?,郑宗琼,"",连环画出版社,"","",P100070,24.8,
大头妹,士田伸子,"",小鲁文化事业股份有限公司,"","",P100071,0,
我的名字克丽桑丝美美菊花,凯文。汉克斯,"",明天出版社,"","",P100072,28.8,
最想做的事,玛莉。布雷比,克里斯。k。索恩皮,湖北长江出版集团,"","",P100073,26,
艾文的帽子,陆可铎,大卫。温赛尔,道声出版社,道声儿童生命教育系列,38,P100074,0,
马厩之王,梅乐蒂。卡森,克利斯。艾利森,道声出版社,My Heart 系列,2,P100075,0,
绿鼻子 - HARDCOVER,陆可铎,马第尼斯,道声出版社,道声儿童生命教育系列,12,P100076,0,
荎花奶奶的秘密,植垣步子,"",道声出版社,道声儿童生命教育系列,66,P100077,0,
出走的绒布熊,米切尔。恩德,贝伦哈特。奥伯迪克,二十一世纪出版社,"","",P100078,21,
蚯蚓的日记,朵琳。克罗宁,哈利。布里斯,明天出版社,"","",P100079,27.8,
你是我的孩子 - HARDCOVER,陆可铎,马第尼斯,道声出版社,"","",P100080,0,
活了100万次的猫,佐野洋子,"",接力出版社,"","",P100081,25,
河边的旧书村, 张知玩,安娜。拉德卡,联经出版事业股份有限公司,"","",P100082,0,
爷爷的有机面包, 申惠恩,高林麻里,联经出版事业股份有限公司,"","",P100083,0,
两把小提琴,金兰珠,克莉斯丁 吉劳特,联经出版事业股份有限公司,"","",P100084,0,
富有的崔员外, 赵银晶,尤基,联经出版事业股份有限公司,"","",P100085,0,
爸爸的红椅子, 李银景,西蒙。克鲁,联经出版事业股份有限公司,"","",P100086,0,
如果我是市长, 李银景,"",联经出版事业股份有限公司,"","",P100087,0,
快乐乔伊, 金礼思,布莱恩。克拉斯,联经出版事业股份有限公司,"","",P100088,0,
孩子之国班波斯塔, 申惠恩,吉赛儿。波特,联经出版事业股份有限公司,"","",P100089,0,
越过喜马拉雅山,金景华,史蒂芬。诺斯佩里欧斯,联经出版事业股份有限公司,"","",P100090,0,
住在红木屋的老太太, 徐箐亚,史提方。吉赫,联经出版事业股份有限公司,"","",P100091,0,
巧克力股份有限公司,南晶慧,汉娜克。纳伯斯,联经出版事业股份有限公司,"","",P100092,0,
造房子的史密斯先生,塞西尔。金。,安娜。哥黛雅西,联经出版事业股份有限公司,"","",P100093,0,
爸爸的路,张知玧,谭军,联经出版事业股份有限公司,大视界,"",P100094,22,
皮鞋查理,金景华,巴布索姐妹,联经出版事业股份有限公司,大视界,"",P100095,22,
狮子，国王与钱币,南晶慧,露西亚。史弗查,联经出版事业股份有限公司,大视界,"",P100096,22,
海洋之梦,塞西爾。金,诺松彬,联经出版事业股份有限公司,大视界,"",P100097,22,
大胡子爷爷的桌子,趙银晶,宾巴。兰德门,联经出版事业股份有限公司,大视界,"",P100098,22,
风与浪的歌,塞西爾。金,加百列。帕千哥,联经出版事业股份有限公司,大视界,"",P100099,22,
瓦立的故事,申惠恩,申惠镇,联经出版事业股份有限公司,大视界,"",P100100,22,
真正老森林,塞西爾。金,艾爾莎。辉,联经出版事业股份有限公司,大视界,"",P100101,22,
我的朋友黑眼泪,郑素因,凯瑟琳。史塔克,联经出版事业股份有限公司,大视界,"",P100102,22,
绿色节,南晶慧,安娜。拉德卡,联经出版事业股份有限公司,大视界,"",P100103,22,
卡伦堡五人棒,南晶慧,彼得，霍拉赛克,联经出版事业股份有限公司,大视界,"",P100104,22,
九分钟,申惠恩,伊芯。克拉爾,联经出版事业股份有限公司,大视界,"",P100105,22,
艾蒂的番茄,尹汝林,克里斯多福,联经出版事业股份有限公司,大视界,"",P100106,22,
汽车睡觉的一天,申惠恩,艾瑞卡。考特里爾,联经出版事业股份有限公司,大视界,"",P100107,22,
想当妈妈的克蕾特,江敏景,凯利。杜普瑞,联经出版事业股份有限公司,大视界,"",P100108,22,
芙羅莉的冬天,塞西爾。金,安娜。巴布索,联经出版事业股份有限公司,大视界,"",P100109,22,
拉拉的梦,徐菁亚,大卫。路普腾,联经出版事业股份有限公司,大视界,"",P100110,22,
我的解忧娃娃,韩恩颂,多希娜。泰斯曼,石油工业出版社,大视界,"",P100111,22,
雪中列车,南晶慧,阿优莎。布劳,联经出版事业股份有限公司,大视界,"",P100112,22,
绘梦画家,韩圣美,奥瑞莉亚。弗朗黛,石油工业出版社,大视界,"",P100113,22,
爸爸离家时,金睡莲,丹尼爾。敏特,联经出版事业股份有限公司,大视界,"",P100114,22,
小查的桶船,趙银晶,郑志贤,联经出版事业股份有限公司,大视界,"",P100115,22,
蓝衬衫和红袍子,塞西爾。金,沙娜。史丹利,联经出版事业股份有限公司,大视界,"",P100116,22,
星期四小孩,姜成银,贾彼。史威特考斯卡,联经出版事业股份有限公司,大视界,"",P100117,22,
我的爸爸是宝矿,塞西爾。金,珊卓。普娃特,联经出版事业股份有限公司,大视界,"",P100118,22,
黑牛妮娜,金浩玄,谢兰。约纳科维奇,联经出版事业股份有限公司,大视界,"",P100119,22,
小维京人,李孝珍,克莉丝汀娜。利普卡。扎巴罗,联经出版事业股份有限公司,大视界,"",P100120,22,
我的外公,李银景,杜加。邦赫,联经出版事业股份有限公司,大视界,"",P100121,22,
舞动擦鞋童,李惠达,珊卓。史翠蓝,联经出版事业股份有限公司,大视界,"",P100122,22,
我的阿姨走丢了,塞西爾。金,米蓋爾。坦可,联经出版事业股份有限公司,大视界,"",P100123,22,
举世无双的地毯,伊东宽徐菁亚,阿里。布扎瑞,联经出版事业股份有限公司,大视界,"",P100124,22,
康诺的礼物,金礼思,海瑟。波爾斯,联经出版事业股份有限公司,大视界,"",P100125,22,
汤马斯爷爷和朗齐,姜成银,克莉斯丁。古劳特,石油工业出版社,大视界,"",P100126,22,
陆地的秘密,徐菁亚,艾爾莎。辉,联经出版事业股份有限公司,大视界,"",P100127,22,
水牛与小牧童,江尚恩,莎莉。丽萍,联经出版事业股份有限公司,大视界,"",P100128,22,
马汀的一天,金兰珠,克莉丝汀娜。思瓦娜,联经出版事业股份有限公司,大视界,"",P100129,22,
我们就是风,金景华,李刚。,联经出版事业股份有限公司,大视界,"",P100130,22,
用心制作的衣服,张知玧,谢兰。约纳科维奇,联经出版事业股份有限公司,大视界,"",P100131,22,
大姐姐和小妹妹,夏洛特。佐罗托,瑪莎。亚历山大,远流出版公司,"","",P100132,37,
小黑鱼,李欧。李奥尼,"",南海出版公司,"","",P100133,29.8,
爸爸的图画书,高纯,"",道声出版社,道声儿童生命教育系列,31,P100134,33,
音乐老鼠洁洛渟,李欧。李奥尼,"",道声出版社,道声儿童生命教育系列,59,P100135,33,
我们的树,伊芙。邦婷,泰德。瑞德,上提文化有限公司,"","",P100136,34,
跛脚的小羊,麦克斯。陆可铎,'丽姿。伯翰,',校园书房出版社,"",9789575878023,P100137,
穿越暴风云的飞机,罗伯。恩莱特,蔡兆伦,道声出版社,道声儿童生命教育系列,43,P100138,33,
满天星星的日子,比尔。贝尔,"",校园书房出版社,"",精装,P100139,36,
ABC之书,安野光雅,"",中国城市出版社,"","",P100140,45,
让路给小鸭子 - C2,罗伯特。麦克洛斯基,"",河北教育出版社,"","",P100141,34.8,
我的秘密朋友 - 阿德,约翰。伯宁罕,"",河北教育出版社,"","",P100142,35.8,
月亮，你好吗,安德烈。德昂,"",河北教育出版社,"","",P100143,29.8,
咬人大王布奇奇,芭芭拉。波特纳,佩吉。拉特曼,二十一世纪出版社,"","",P100144,28.8,
Polo波罗历险记,雷吉斯。法勒,"",二十一世纪出版社,"","",P100145,36,
Polo波罗的故事书,雷吉斯。法勒,"",二十一世纪出版社,"","",P100146,36,
米莉的帽子变变变,喜多村惠,"",未来出版社,"","",P100147,23.8,
咕叽 咕叽,陈致元,"",明天出版社,"","",P100148,0,
你会写字吗？,方素珍,江书婷,财团法人,"","",P100149,0,
再见小树林,严淑女,张又然,河北教育出版社,"","",P100150,32.8,
逛了一圈,安。乔纳斯,"",河北教育出版社,"","",P100151,25.8,
11只猫跑马拉松,马场登,"",新星出版社,长长的画卷,"",P100152,36,
魔法亲亲,奥黛莉。潘恩,茹丝。哈波、南西。理克,明天出版社,"","",P100153,31.8,
乒乒和乓乓钓大鱼,宫西达也,"",二十一世纪出版社,"","",P100154,26.8,
看看我有什么,安东尼。布朗,"",河北教育出版社,"","",P100155,29.8,
乌鸦面包店,加古里子,"",南海出版公司,"","",P100156,25,
卡利咔嚓吃吃吃,夏洛特。米德尔顿,"",新世纪出版社,"","",P100157,28,
在那遥远的地方,莫里斯。桑达克,"",南海出版公司,"","",P100158,32,
14只老鼠秋天进行曲,岩村和朗,"",接力出版社,"","",P100159,33,
14只老鼠洗衣服,岩村和朗,"",接力出版社,"","",P100160,33,
14只老鼠大搬家,岩村和朗,"",接力出版社,"","",P100161,33,
14只老鼠过冬天,岩村和朗,"",接力出版社,"","",P100162,33,
14只老鼠吃早餐,岩村和朗,"",接力出版社,"","",P100163,33,
14只老鼠挖山药,岩村和朗,"",接力出版社,"","",P100164,33,
14只老鼠去春游,岩村和朗,"",接力出版社,"","",P100165,33,
14只老鼠捣年糕,岩村和朗,"",接力出版社,"","",P100166,33,
14只老鼠蜻蜓池塘,岩村和朗,"",接力出版社,"","",P100167,33,
14只老鼠摇篮曲,岩村和朗,"",接力出版社,"","",P100168,33,
14只老鼠赏月,岩村和朗,"",接力出版社,"","",P100169,33,
14只老鼠种南瓜,岩村和朗,"",接力出版社,"","",P100170,33,
鞋子里的盐-迈克尔。乔丹,迪洛丝。乔丹，萝丝琳。乔丹,卡迪尔。尼尔森,北京联合出版公司,"","",P100171,33.8,
爱看书的男孩 -亚伯拉罕。林肯,凯。温特斯,南希。卡彭特,北京联合出版公司,"","",P100172,29.8,
怪孩子 -  啊尔伯特。爱因斯坦,唐。布朗,"",北京联合出版公司,"","",P100173,32.8,
自由的苹果 - 海莉。塔布曼,葛兰妮蒂。提莉。特纳,苏珊。基特,北京联合出版公司,"","",P100174,29.8,
房子,J.帕特里克。路易斯,罗伯特。英诺森提,明天出版社,"","",P100175,39.8,
飞行者 - 莱特兄弟,艾伦。德拉蒙德,"",北京联合出版公司,"","",P100176,34.8,
哈利的花毛衣,吉恩。蔡恩,玛格丽特。布罗伊。格雷厄姆, NewStar Press,哈利系列,"",P100177,29.8,
好脏的哈利,吉恩。蔡恩,玛格丽特。布罗伊。格雷厄姆, NewStar Press,哈利系列,"",P100178,29.8,
哈利海边历险记,吉恩。蔡恩,玛格丽特。布罗伊。格雷厄姆, NewStar Press,哈利系列,"",P100179,29.8,
我一直一直朝前走,玛格莉特。怀兹。布朗,林明子,贵州人民出版社,"","",P100180,29.8,
傻鲁比鲁傻,铃木康司,"",青林国际出版社,"","",P100181,32,
豌豆三兄弟,"",王梓怡,台湾彩虹儿童生命教育协会,"","",P100182,0,
笔和橡皮檫,陈进隆,卓昆峰,台湾彩虹儿童生命教育协会,"","",P100183,22,
奥托进城又回家,汤姆。斯汉普,"",天津人民美术出版社,"","",P100184,0,
奥托在城市,汤姆。斯汉普,"",天津人民美术出版社,"","",P100185,45,
奥托在雪地,汤姆。斯汉普,"",天津人民美术出版社,"","",P100186,45,
爷爷的肉丸子汤,角野荣子,市川里美,贵州人民出版社,"","",P100187,26.8,
一根羽毛也不能动！,爱瑞卡。席佛曼,S.D.史耐得,二十一世纪出版社,"","",P100188,0,
祝你生日快乐,方素珍,几桂芳,河北教育出版社,"","",P100189,29.8,
看！画家也会捉弄你,吉莉恩。沃尔夫,"",河北教育出版社,"","",P100190,33.8,
看！各种角度看名画,吉莉恩。沃尔夫,"",河北教育出版社,"","",P100191,29.8,
看！身体怎么说话,吉莉恩。沃尔夫,"",河北教育出版社,"","",P100192,0,
看！观察画里的光,吉莉恩。沃尔夫,"",河北教育出版社,"","",P100193,33.8,
看！线条怎么说话,吉莉恩。沃尔夫,"",河北教育出版社,"","",P100194,33.8,
我爱你, 张哲铭,"",日月文化集团,斑马花花系列,"",P100195,35,
一寸虫, 李欧。李奥尼,"",明天出版社,"","",P100196,32.8,
苍鹭小姐和鹤先生,约翰。尤曼,昆丁。布雷克,道声出版社,"","",P100197,34,
一条红线-阿米和阿奇的故事,白蒂。米勒,"", 上提文化,"","",P100198,34,
凯兹太太和小屁屁 - C1,派翠西亚。波拉蔻,"",道声出版社,"","",P100199,34,
我的妹妹听不见,珍恩。怀特海斯。彼得森,黛博拉。雷伊,远流出版公司,"","",P100200,37,
玫瑰奶奶,刘清彦,李瑾伦。徐菀莹,道声出版社,"","",P100201,37,
谁偷了便当,叶安德,"",和英出版社,"","",P100202,40,
日渐沉没的乐团-吐瓦鲁, 山本敏晴,山本敏晴-摄影, 天下杂志,"","",P100203,42,
叔公的理发店,玛格丽。金。米契尔,詹姆斯。瑞森,三之三文化事业有限公司,"","",P100204,39,
雪花人,贾桂琳。贝格丝。马丁,玛莉。艾札瑞,三之三文化事业有限公司,"","",P100205,38,
我讨厌妈妈,酒井驹子,"",南海出版公司,"","",P100206,25,
好想吃榴莲,刘旭恭,"",明天出版社,"","",P100207,29.8,
我的建筑形状书,佩妮。安。蓝恩,"",河北教育出版社,"","",P100208,31.8,
还有一只羊,迷亚。凯文,罗素。艾图,二十一世纪出版社,"","",P200001,28,
为什么?, 莉娜。布拉普,"",贵州人民出版社,"","",P200002,23.8,
1001说不完的故事, 莉娜。布拉普,"",贵州人民出版社,"","",P200003,23.8,
图书馆的秘密,童嘉,"",远流出版公司,"","",P200004,0,
蚂蚁和西瓜,田村茂,"",二十一世纪出版社,"","",P200005,22.8,
鲸鱼,五味太郎,"",河北教育出版社,"","",P200006,29.8,
一片叶子落下来, 利奥。巴斯卡利亚,"",南海出版公司,"","",P200007,20,
依莉的娃娃, 依芙。邦婷,凯瑟琳。史塔克,道声出版社,道声儿童生命教育系列,32,P200008,22.9,
山丘上的石头,大卫。麦基,"",道声出版社,道声儿童生命教育系列,44,P200009,0,
最珍贵的礼物, 欧亨利,P>J>林区,道声出版社,道声儿童生命教育系列,46,P200010,0,
爱唱歌的玛莉, 奥利维尔。杜瑞亚,"",道声出版社,道声儿童生命教育系列,53,P200011,0,
一个我不够用, 彼得。雷诺兹,"",道声出版社,道声儿童生命教育系列,63,P200012,0,
开往远方的列车, 伊夫。邦廷,罗纳德。希姆勒,河北教育出版社,"","",P200013,29.8,
失落之湖, 艾伦。赛伊,"",道声出版社,道声儿童生命教育系列,30,P200014,0,
小饼干的大道理,艾米。罗森塔尔,简。戴尔,少年儿童出版社,"","",P200015,26.8,
盛装登场, 卡拉。库丝金,马克。西蒙,道声出版社,道声儿童生命教育系列,60,P200016,0,
地下花园 - C1, 赵善暻,"",道声出版社,道声儿童生命教育系列,28,P200017,0,
地下花园 - C2,"","",道声出版社,道声儿童生命教育系列,28,P200018,34.8,
